x,y,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,SPEED_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG
-52.7525,47.618611111111115,8,,8403505.2012.8.6,,,NL,T,2012,48,24.8,0,6,,0,,ST. JOHN'S INTL A,,0,0,19.3,,1.3,,,26,,T,8403505,2012-08-06 00:00:00,,13.8,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.7,,,NL,,2012,46,27.9,0,7,,0,,ST. JOHN'S INTL A,,0,0,23.9,,5.9,,,24,,,8403505,2012-08-07 00:00:00,,19.8,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.8,,,NL,,2012,67,28,12,8,,0,,ST. JOHN'S INTL A,,12,0,24.1,,6.1,,,23,,,8403505,2012-08-08 00:00:00,,20.2,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.9,,,NL,,2012,39,25.5,2.2,9,,0,,ST. JOHN'S INTL A,,2.2,0,19.8,,1.8,,,27,,,8403505,2012-08-09 00:00:00,,14,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.10,,,NL,T,2012,0,22.6,0,10,,0,,ST. JOHN'S INTL A,,0,0,18.2,,0.2,,,0,,T,8403505,2012-08-10 00:00:00,,13.7,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.11,,,NL,T,2012,0,20.7,0,11,,0,,ST. JOHN'S INTL A,,0,0.2,17.8,,0,,,0,,T,8403505,2012-08-11 00:00:00,,14.8,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.12,,,NL,,2012,0,20.3,0.4,12,,0,,ST. JOHN'S INTL A,,0.4,0.1,17.9,,0,,,0,,,8403505,2012-08-12 00:00:00,,15.4,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.13,,,NL,,2012,50,25,16.6,13,,0,,ST. JOHN'S INTL A,,16.6,0,20.3,,2.3,,,24,,,8403505,2012-08-13 00:00:00,,15.6,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.14,,,NL,,2012,50,25.8,1.2,14,,0,,ST. JOHN'S INTL A,,1.2,0,19.4,,1.4,,,27,,,8403505,2012-08-14 00:00:00,,12.9,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.15,,,NL,,2012,37,16.7,2.6,15,,0,,ST. JOHN'S INTL A,,2.6,4.1,13.9,,0,,,3,,,8403505,2012-08-15 00:00:00,,11.1,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.16,,,NL,,2012,0,17.3,0,16,,0,,ST. JOHN'S INTL A,,0,4.9,13.1,,0,,,0,,,8403505,2012-08-16 00:00:00,,8.9,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.17,,,NL,,2012,50,16.3,15,17,,0,,ST. JOHN'S INTL A,,15,3.8,14.2,,0,,,11,,,8403505,2012-08-17 00:00:00,,12,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.18,,,NL,,2012,48,16,1,18,,0,,ST. JOHN'S INTL A,,1,3,15,,0,,,11,,,8403505,2012-08-18 00:00:00,,13.9,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.19,,,NL,,2012,0,16.9,0.2,19,,0,,ST. JOHN'S INTL A,,0.2,2.8,15.2,,0,,,0,,,8403505,2012-08-19 00:00:00,,13.4,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.20,,,NL,,2012,44,22.7,15.2,20,,0,,ST. JOHN'S INTL A,,15.2,0,18.4,,0.4,,,19,,,8403505,2012-08-20 00:00:00,,14,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.21,,,NL,,2012,48,22.1,11.8,21,,0,,ST. JOHN'S INTL A,,11.8,0,19.1,,1.1,,,28,,,8403505,2012-08-21 00:00:00,,16.1,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.22,,,NL,T,2012,44,25,0,22,,0,,ST. JOHN'S INTL A,,0,0,20.2,,2.2,,,27,,T,8403505,2012-08-22 00:00:00,,15.4,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.23,,,NL,,2012,46,23.2,0,23,,0,,ST. JOHN'S INTL A,,0,0,18.9,,0.9,,,26,,,8403505,2012-08-23 00:00:00,,14.5,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.24,,,NL,,2012,50,24.8,6,24,,0,,ST. JOHN'S INTL A,,6,0,18.9,,0.9,,,24,,,8403505,2012-08-24 00:00:00,,12.9,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.25,,,NL,T,2012,44,17.8,0,25,,0,,ST. JOHN'S INTL A,,0,4.5,13.5,,0,,,33,,T,8403505,2012-08-25 00:00:00,,9.1,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.26,,,NL,,2012,65,23,0.4,26,,0,,ST. JOHN'S INTL A,,0.4,1,17,,0,,,25,,,8403505,2012-08-26 00:00:00,,11,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.27,,,NL,,2012,50,25.3,1,27,,0,,ST. JOHN'S INTL A,,1,0,20.6,,2.6,,,26,,,8403505,2012-08-27 00:00:00,,15.8,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.28,,,NL,,2012,57,26.3,5,28,,0,,ST. JOHN'S INTL A,,5,0,22,,4,,,24,,,8403505,2012-08-28 00:00:00,,17.6,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.29,,,NL,,2012,57,24.1,2.8,29,,0,,ST. JOHN'S INTL A,,2.8,0,18.7,,0.7,,,25,,,8403505,2012-08-29 00:00:00,,13.3,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.30,,,NL,,2012,57,20.9,0.4,30,,0,,ST. JOHN'S INTL A,,0.4,1.1,16.9,,0,,,24,,,8403505,2012-08-30 00:00:00,,12.9,,,
-52.7525,47.618611111111115,8,,8403505.2012.8.31,,,NL,,2012,69,23.5,4.2,31,,0,,ST. JOHN'S INTL A,,4.2,0,19.1,,1.1,,,24,,,8403505,2012-08-31 00:00:00,,14.7,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.1,,,NL,,2012,70,20.6,24.4,1,,0,,ST. JOHN'S INTL A,,24.4,2.7,15.3,,0,,,1,,,8403505,2012-09-01 00:00:00,,9.9,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.2,,,NL,,2012,54,15.9,0.2,2,,0,,ST. JOHN'S INTL A,,0.2,6.2,11.8,,0,,,36,,,8403505,2012-09-02 00:00:00,,7.6,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.3,,,NL,,2012,33,17,0,3,,0,,ST. JOHN'S INTL A,,0,5.8,12.2,,0,,,14,,,8403505,2012-09-03 00:00:00,,7.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.4,,,NL,,2012,39,16.6,0,4,,0,,ST. JOHN'S INTL A,,0,6.4,11.6,,0,,,2,,,8403505,2012-09-04 00:00:00,,6.6,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.5,,,NL,T,2012,37,18.1,0,5,,0,,ST. JOHN'S INTL A,,0,3,15,,0,,,3,,T,8403505,2012-09-05 00:00:00,,11.9,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.6,,,NL,,2012,48,14.8,1,6,,0,,ST. JOHN'S INTL A,,1,4.6,13.4,,0,,,12,,,8403505,2012-09-06 00:00:00,,11.9,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.7,,,NL,,2012,65,20.2,19.4,7,,0,,ST. JOHN'S INTL A,,19.4,2.2,15.8,,0,,,11,,,8403505,2012-09-07 00:00:00,,11.3,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.8,,,NL,T,2012,41,16.8,0,8,,0,,ST. JOHN'S INTL A,,0,4.9,13.1,,0,,,32,,T,8403505,2012-09-08 00:00:00,,9.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.9,,,NL,,2012,46,21.8,0,9,,0,,ST. JOHN'S INTL A,,0,1.3,16.7,,0,,,18,,,8403505,2012-09-09 00:00:00,,11.6,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.10,,,NL,T,2012,59,20.3,0,10,,0,,ST. JOHN'S INTL A,,0,0,18,,0,,,18,,T,8403505,2012-09-10 00:00:00,,15.7,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.11,,,NL,,2012,133,22.1,7.2,11,,0,,ST. JOHN'S INTL A,,7.2,3.2,14.8,,0,,,13,,,8403505,2012-09-11 00:00:00,,7.5,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.12,,,NL,,2012,37,20.4,0,12,,0,,ST. JOHN'S INTL A,,0,4,14,,0,,,25,,,8403505,2012-09-12 00:00:00,,7.5,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.13,,,NL,,2012,61,21.9,0,13,,0,,ST. JOHN'S INTL A,,0,1.1,16.9,,0,,,26,,,8403505,2012-09-13 00:00:00,,11.9,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.14,,,NL,,2012,61,23.5,0,14,,0,,ST. JOHN'S INTL A,,0,1,17,,0,,,26,,,8403505,2012-09-14 00:00:00,,10.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.15,,,NL,T,2012,43,16.7,0,15,,0,,ST. JOHN'S INTL A,,0,4.4,13.6,,0,,,17,,T,8403505,2012-09-15 00:00:00,,10.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.16,,,NL,,2012,70,15.1,6.2,16,,0,,ST. JOHN'S INTL A,,6.2,3.9,14.1,,0,,,14,,,8403505,2012-09-16 00:00:00,,13.1,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.17,,,NL,T,2012,56,17.2,0,17,,0,,ST. JOHN'S INTL A,,0,4.1,13.9,,0,,,17,,T,8403505,2012-09-17 00:00:00,,10.6,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.18,,,NL,,2012,37,20.9,0,18,,0,,ST. JOHN'S INTL A,,0,2.8,15.2,,0,,,23,,,8403505,2012-09-18 00:00:00,,9.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.19,,,NL,,2012,37,23.2,0,19,,0,,ST. JOHN'S INTL A,,0,1.9,16.1,,0,,,19,,,8403505,2012-09-19 00:00:00,,8.9,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.20,,,NL,,2012,39,21.8,0,20,,0,,ST. JOHN'S INTL A,,0,1,17,,0,,,22,,,8403505,2012-09-20 00:00:00,,12.2,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.21,,,NL,T,2012,41,20.8,0,21,,0,,ST. JOHN'S INTL A,,0,2.2,15.8,,0,,,18,,T,8403505,2012-09-21 00:00:00,,10.8,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.23,,,NL,T,2012,50,24.7,0,23,,0,,ST. JOHN'S INTL A,,0,0,20.2,,2.2,,,19,,T,8403505,2012-09-23 00:00:00,,15.7,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.24,,,NL,,2012,50,23.4,12.4,24,,0,,ST. JOHN'S INTL A,,12.4,0,20.7,,2.7,,,20,,,8403505,2012-09-24 00:00:00,,18,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.25,,,NL,,2012,70,22.8,1,25,,0,,ST. JOHN'S INTL A,,1,2.2,15.8,,0,,,24,,,8403505,2012-09-25 00:00:00,,8.8,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.26,,,NL,,2012,0,19.2,0,26,,0,,ST. JOHN'S INTL A,,0,4.2,13.8,,0,,,0,,,8403505,2012-09-26 00:00:00,,8.3,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.27,,,NL,,2012,54,18.5,1.2,27,,0,,ST. JOHN'S INTL A,,1.2,5,13,,0,,,20,,,8403505,2012-09-27 00:00:00,,7.4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.28,,,NL,,2012,56,15.3,0,28,,0,,ST. JOHN'S INTL A,,0,7.7,10.3,,0,,,28,,,8403505,2012-09-28 00:00:00,,5.2,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.29,,,NL,M,2012,0,15.1,,29,,0,,ST. JOHN'S INTL A,,,8.4,9.6,,0,,,0,,M,8403505,2012-09-29 00:00:00,,4,,,
-52.7525,47.618611111111115,9,,8403505.2012.9.30,,,NL,,2012,39,17.8,0,30,,0,,ST. JOHN'S INTL A,,0,5,13,,0,,,19,,,8403505,2012-09-30 00:00:00,,8.1,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.1,,,NL,,2012,46,16.5,11.8,1,,0,,ST. JOHN'S INTL A,,11.8,4.7,13.3,,0,,,16,,,8403505,2012-10-01 00:00:00,,10.1,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.2,,,NL,,2012,57,17.3,8.2,2,,0,,ST. JOHN'S INTL A,,8.2,3.4,14.6,,0,,,23,,,8403505,2012-10-02 00:00:00,,11.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.3,,,NL,,2012,61,14.3,24.6,3,,0,,ST. JOHN'S INTL A,,24.6,6.1,11.9,,0,,,33,,,8403505,2012-10-03 00:00:00,,9.5,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.4,,,NL,,2012,76,10.5,6.6,4,,0,,ST. JOHN'S INTL A,,6.6,8.1,9.9,,0,,,36,,,8403505,2012-10-04 00:00:00,,9.2,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.5,,,NL,,2012,39,11.4,2,5,,0,,ST. JOHN'S INTL A,,2,8.1,9.9,,0,,,4,,,8403505,2012-10-05 00:00:00,,8.3,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.6,,,NL,,2012,0,14.3,0.4,6,,0,,ST. JOHN'S INTL A,,0.4,8.2,9.8,,0,,,0,,,8403505,2012-10-06 00:00:00,,5.3,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.7,,,NL,,2012,48,16.6,0,7,,0,,ST. JOHN'S INTL A,,0,6.3,11.7,,0,,,23,,,8403505,2012-10-07 00:00:00,,6.8,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.8,,,NL,,2012,69,18.4,3.2,8,,0,,ST. JOHN'S INTL A,,3.2,4.1,13.9,,0,,,20,,,8403505,2012-10-08 00:00:00,,9.3,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.9,,,NL,,2012,41,9.9,0,9,,0,,ST. JOHN'S INTL A,,0,9.6,8.4,,0,,,29,,,8403505,2012-10-09 00:00:00,,6.8,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.10,,,NL,,2012,35,11.4,0,10,,0,,ST. JOHN'S INTL A,,0,9.8,8.2,,0,,,7,,,8403505,2012-10-10 00:00:00,,4.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.11,,,NL,,2012,76,14,11,11,,0,,ST. JOHN'S INTL A,,11,7.1,10.9,,0,,,27,,,8403505,2012-10-11 00:00:00,,7.7,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.12,,,NL,,2012,80,12.4,0,12,,0,,ST. JOHN'S INTL A,,0,8.3,9.7,,0,,,27,,,8403505,2012-10-12 00:00:00,,6.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.13,,,NL,,2012,65,12.4,11.6,13,,0,,ST. JOHN'S INTL A,,11.6,10.8,7.2,,0,,,28,,,8403505,2012-10-13 00:00:00,,1.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.15,,,NL,,2012,46,8.1,2.4,15,,0,,ST. JOHN'S INTL A,,2.4,12.4,5.6,,0,,,29,,,8403505,2012-10-15 00:00:00,,3,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.16,,,NL,,2012,78,20.8,3.6,16,,0,,ST. JOHN'S INTL A,,3.6,4.4,13.6,,0,,,20,,,8403505,2012-10-16 00:00:00,,6.3,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.17,,,NL,,2012,59,18.2,0.8,17,,0,,ST. JOHN'S INTL A,,0.8,5.6,12.4,,0,,,20,,,8403505,2012-10-17 00:00:00,,6.6,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.18,,,NL,,2012,50,10.7,0,18,,0,,ST. JOHN'S INTL A,,0,11.7,6.3,,0,,,31,,,8403505,2012-10-18 00:00:00,,1.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.19,,,NL,,2012,35,11.6,0,19,,0,,ST. JOHN'S INTL A,,0,11.4,6.6,,0,,,29,,,8403505,2012-10-19 00:00:00,,1.6,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.20,,,NL,,2012,0,14.8,0,20,,0,,ST. JOHN'S INTL A,,0,8.5,9.5,,0,,,0,,,8403505,2012-10-20 00:00:00,,4.2,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.21,,,NL,,2012,65,14.3,6.8,21,,0,,ST. JOHN'S INTL A,,6.8,7.6,10.4,,0,,,16,,,8403505,2012-10-21 00:00:00,,6.5,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.22,,,NL,,2012,69,15.3,1,22,,0,,ST. JOHN'S INTL A,,1,6,12,,0,,,17,,,8403505,2012-10-22 00:00:00,,8.6,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.23,,,NL,,2012,37,13.7,0,23,,0,,ST. JOHN'S INTL A,,0,8.7,9.3,,0,,,27,,,8403505,2012-10-23 00:00:00,,4.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.24,,,NL,,2012,33,10.5,0,24,,0,,ST. JOHN'S INTL A,,0,11.4,6.6,,0,,,35,,,8403505,2012-10-24 00:00:00,,2.7,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.26,,,NL,,2012,70,9.2,14.8,26,,0,,ST. JOHN'S INTL A,,14.8,10.5,7.5,,0,,,32,,,8403505,2012-10-26 00:00:00,,5.7,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.27,,,NL,,2012,63,9.9,7.4,27,,0,,ST. JOHN'S INTL A,,7.4,9.6,8.4,,0,,,2,,,8403505,2012-10-27 00:00:00,,6.8,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.28,,,NL,,2012,63,10.2,2.4,28,,0,,ST. JOHN'S INTL A,,2.4,8.9,9.1,,0,,,6,,,8403505,2012-10-28 00:00:00,,7.9,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.29,,,NL,,2012,41,9.9,1,29,,0,,ST. JOHN'S INTL A,,1,9.8,8.2,,0,,,9,,,8403505,2012-10-29 00:00:00,,6.5,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.30,,,NL,,2012,37,7.9,0.2,30,,0,,ST. JOHN'S INTL A,,0.2,11.5,6.5,,0,,,5,,,8403505,2012-10-30 00:00:00,,5.1,,,
-52.7525,47.618611111111115,10,,8403505.2012.10.31,,,NL,,2012,0,8,1,31,,0,,ST. JOHN'S INTL A,,1,11.4,6.6,,0,,,0,,,8403505,2012-10-31 00:00:00,,5.2,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.1,,,NL,,2012,57,8.9,3.4,1,,0,,ST. JOHN'S INTL A,,3.4,10.4,7.6,,0,,,15,,,8403505,2012-11-01 00:00:00,,6.3,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.2,,,NL,,2012,61,12.6,10.2,2,,0,,ST. JOHN'S INTL A,,10.2,7.2,10.8,,0,,,15,,,8403505,2012-11-02 00:00:00,,8.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.3,,,NL,,2012,54,16,13,3,,0,,ST. JOHN'S INTL A,,13,4.8,13.2,,0,,,17,,,8403505,2012-11-03 00:00:00,,10.3,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.4,,,NL,,2012,57,14.3,0.2,4,,0,,ST. JOHN'S INTL A,,0.2,6.2,11.8,,0,,,20,,,8403505,2012-11-04 00:00:00,,9.2,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.5,,,NL,,2012,33,12.1,3.2,5,,0,,ST. JOHN'S INTL A,,3.2,9.2,8.8,,0,,,23,,,8403505,2012-11-05 00:00:00,,5.4,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.6,,,NL,,2012,83,14.8,24.2,6,,0,,ST. JOHN'S INTL A,,24.2,9.1,8.9,,0,,,16,,,8403505,2012-11-06 00:00:00,,2.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.7,,,NL,,2012,44,7,3.6,7,,0.2,,ST. JOHN'S INTL A,,3.8,14.1,3.9,,0,,,10,,,8403505,2012-11-07 00:00:00,,0.8,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.8,,,NL,,2012,59,6.9,23.8,8,,0,,ST. JOHN'S INTL A,,23.8,13,5,,0,,,10,,,8403505,2012-11-08 00:00:00,,3,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.9,,,NL,,2012,69,15.9,7.6,9,,0,,ST. JOHN'S INTL A,,7.6,6.6,11.4,,0,,,24,,,8403505,2012-11-09 00:00:00,,6.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.10,,,NL,T,2012,78,8,0,10,,0,,ST. JOHN'S INTL A,,0,13.4,4.6,,0,,,28,,T,8403505,2012-11-10 00:00:00,,1.2,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.11,,,NL,,2012,82,4.7,0,11,,0,,ST. JOHN'S INTL A,,0,16,2,,0,,,28,,,8403505,2012-11-11 00:00:00,,-0.7,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.12,,,NL,,2012,59,8.4,0,12,,0,,ST. JOHN'S INTL A,,0,14.7,3.3,,0,,,24,,,8403505,2012-11-12 00:00:00,,-1.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.13,,,NL,,2012,67,14.7,0,13,,0,,ST. JOHN'S INTL A,,0,6.4,11.6,,0,,,26,,,8403505,2012-11-13 00:00:00,,8.4,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.14,,,NL,,2012,61,15.9,5.6,14,,0,,ST. JOHN'S INTL A,,5.6,7.5,10.5,,0,,,23,,,8403505,2012-11-14 00:00:00,,5,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.15,,,NL,,2012,52,5.7,24,15,,0,,ST. JOHN'S INTL A,,24,13.1,4.9,,0,,,5,,,8403505,2012-11-15 00:00:00,,4,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.16,,,NL,,2012,44,7.3,5,16,,0,,ST. JOHN'S INTL A,,5,12.5,5.5,,0,,,4,,,8403505,2012-11-16 00:00:00,,3.7,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.17,,,NL,M,2012,35,4.4,,17,,0,,ST. JOHN'S INTL A,,,17,1,,0,,,32,,M,8403505,2012-11-17 00:00:00,,-2.5,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.18,,,NL,,2012,52,0.3,0,18,,0,,ST. JOHN'S INTL A,,0,19.8,-1.8,,0,,,31,,,8403505,2012-11-18 00:00:00,,-3.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.19,,,NL,,2012,67,4.8,0,19,,0,,ST. JOHN'S INTL A,,0,17.7,0.3,,0,,,26,,,8403505,2012-11-19 00:00:00,,-4.2,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.20,,,NL,T,2012,50,4.2,0,20,,0,,ST. JOHN'S INTL A,,0,16.8,1.2,,0,,,28,,,8403505,2012-11-20 00:00:00,,-1.9,,,T
-52.7525,47.618611111111115,11,,8403505.2012.11.21,,,NL,,2012,44,2,0,21,,0,,ST. JOHN'S INTL A,,0,17.4,0.6,,0,,,4,,,8403505,2012-11-21 00:00:00,,-0.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.22,,,NL,M,2012,48,5.1,,22,,0,,ST. JOHN'S INTL A,,,16.9,1.1,,0,,,25,,M,8403505,2012-11-22 00:00:00,,-2.9,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.23,,,NL,T,2012,56,9.1,0,23,,0,,ST. JOHN'S INTL A,,0,12.4,5.6,,0,,,26,,T,8403505,2012-11-23 00:00:00,,2.1,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.24,,,NL,,2012,70,9.1,7.4,24,,0,,ST. JOHN'S INTL A,,7.4,11.2,6.8,,0,,,14,,,8403505,2012-11-24 00:00:00,,4.4,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.25,,,NL,,2012,70,11.9,10.8,25,,0,,ST. JOHN'S INTL A,,10.8,10.8,7.2,,0,,,25,,,8403505,2012-11-25 00:00:00,,2.4,,,
-52.7525,47.618611111111115,11,,8403505.2012.11.30,,,NL,T,2012,74,-0.9,0,30,,0,,ST. JOHN'S INTL A,,0,20.9,-2.9,,0,,,26,11,,8403505,2012-11-30 00:00:00,,-4.9,,,T
-52.7525,47.618611111111115,12,,8403505.2012.12.1,,,NL,,2012,65,-2.6,0,1,,0,,ST. JOHN'S INTL A,,0,22.9,-4.9,,0,,,28,11,,8403505,2012-12-01 00:00:00,,-7.1,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.2,,,NL,,2012,39,-3.7,0,2,,0,,ST. JOHN'S INTL A,,0,23.6,-5.6,,0,,,33,10,,8403505,2012-12-02 00:00:00,,-7.4,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.3,,,NL,,2012,48,3,0,3,,0,,ST. JOHN'S INTL A,,0,18.4,-0.4,,0,,,18,10,,8403505,2012-12-03 00:00:00,,-3.8,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.4,,,NL,T,2012,46,7,0,4,,0,,ST. JOHN'S INTL A,,0,13.5,4.5,,0,,,19,5,T,8403505,2012-12-04 00:00:00,,1.9,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.5,,,NL,T,2012,43,8.3,0,5,,0,,ST. JOHN'S INTL A,,0,13.4,4.6,,0,,,17,2,T,8403505,2012-12-05 00:00:00,,0.8,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.6,,,NL,,2012,56,8.8,10,6,,0,,ST. JOHN'S INTL A,,10,13.4,4.6,,0,,,34,,,8403505,2012-12-06 00:00:00,,0.3,,,T
-52.7525,47.618611111111115,12,,8403505.2012.12.7,,,NL,,2012,72,0.9,0,7,,2.2,,ST. JOHN'S INTL A,,2.2,18.4,-0.4,,0,,,33,1,,8403505,2012-12-07 00:00:00,,-1.6,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.8,,,NL,,2012,54,1.8,0,8,,0,,ST. JOHN'S INTL A,,0,19.1,-1.1,,0,,,31,1,,8403505,2012-12-08 00:00:00,,-4,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.9,M,E,NL,M,2012,,,,9,,,M,ST. JOHN'S INTL A,M,,,,,,M,M,,1,M,8403505,2012-12-09 00:00:00,,-4.8,,M,
-52.7525,47.618611111111115,12,,8403505.2012.12.10,,,NL,,2012,89,1,0.2,10,,2.2,,ST. JOHN'S INTL A,,2.4,18.6,-0.6,,0,,,28,2,,8403505,2012-12-10 00:00:00,,-2.1,,,
-52.7525,47.618611111111115,12,,8403505.2012.12.11,,,NL,,2012,91,14.2,28,11,,0,,ST. JOHN'S INTL A,,28,11,7,,0,,,24,,,8403505,2012-12-11 00:00:00,,-0.2,,,
